IAUX2	0	0.006750
IAUX2	1	0.019500
IAUX2	2	0.031500
IAUX2	3	0.047250
IAUX2	4	0.057750
IAUX2	5	0.073500
IAUX2	6	0.085500
IAUX2	7	0.099750
IAUX2	8	0.115500
IAUX2	9	0.127500
IAUX2	10	0.140250
IAUX2	11	0.156000
IAUX2	12	0.167250
IAUX2	13	0.178500
IAUX2	14	0.193500
IAUX2	15	0.204000
IAUX2	16	0.219750
IAUX2	17	0.236250
IAUX2	18	0.246750
IAUX2	19	0.258750
IAUX2	20	0.272250
IAUX2	21	0.288000
IAUX2	22	0.300750
IAUX2	23	0.316500
IAUX2	24	0.329250
IAUX2	25	0.341250
IAUX2	26	0.358500
IAUX2	27	0.368250
IAUX2	28	0.387000
IAUX2	29	0.397500
IAUX2	30	0.413250
IAUX2	31	0.421500
IAUX2	32	0.437250
IAUX2	33	0.451500
IAUX2	34	0.465000
IAUX2	35	0.475500
IAUX2	36	0.489000
IAUX2	37	0.504750
IAUX2	38	0.519000
IAUX2	39	0.531000
IAUX2	40	0.544500
IAUX2	41	0.555750
IAUX2	42	0.567750
IAUX2	43	0.582750
IAUX2	44	0.597750
IAUX2	45	0.608250
IAUX2	46	0.624750
IAUX2	47	0.636000
IAUX2	48	0.649500
IAUX2	49	0.666000
IAUX2	50	0.676500
IAUX2	51	0.688500
IAUX2	52	0.703500
IAUX2	53	0.713250
IAUX2	54	0.729750
IAUX2	55	0.741750
IAUX2	56	0.757500
IAUX2	57	0.768750
IAUX2	58	0.783750
IAUX2	59	0.795750
IAUX2	60	0.806250
IAUX2	61	0.822000
IAUX2	62	0.835500
IAUX2	63	0.846750
IAUX2	64	0.860250
IAUX2	65	0.876000
IAUX2	66	0.888000
IAUX2	67	0.900750
IAUX2	68	0.917250
IAUX2	69	0.928500
IAUX2	70	0.939000
IAUX2	71	0.953250
IAUX2	72	0.965250
IAUX2	73	0.978750
IAUX2	74	0.990000
IAUX2	75	1.006500
IAUX2	76	1.017000
IAUX2	77	1.031250
IAUX2	78	1.046250
IAUX2	79	1.059750
IAUX2	80	1.071000
IAUX2	81	1.085250
IAUX2	82	1.098750
IAUX2	83	1.112250
IAUX2	84	1.125000
IAUX2	85	1.139250
IAUX2	86	1.149750
IAUX2	87	1.162500
IAUX2	88	1.173750
IAUX2	89	1.191000
IAUX2	90	1.201500
IAUX2	91	1.219500
IAUX2	92	1.231500
IAUX2	93	1.241250
IAUX2	94	1.257000
IAUX2	95	1.267500
IAUX2	96	1.284000
IAUX2	97	1.298250
IAUX2	98	1.306500
IAUX2	99	1.318500
IAUX2	100	1.332000
IAUX2	101	1.349250
IAUX2	102	1.357500
IAUX2	103	1.373250
IAUX2	104	1.386750
IAUX2	105	1.404750
IAUX2	106	1.413750
IAUX2	107	1.427250
IAUX2	108	1.441500
IAUX2	109	1.457250
IAUX2	110	1.465500
IAUX2	111	1.481250
IAUX2	112	1.493250
IAUX2	113	1.506750
IAUX2	114	1.517250
IAUX2	115	1.533000
IAUX2	116	1.543500
IAUX2	117	1.558500
IAUX2	118	1.570500
IAUX2	119	1.584000
IAUX2	120	1.598250
IAUX2	121	1.611000
IAUX2	122	1.624500
IAUX2	123	1.636500
IAUX2	124	1.650750
IAUX2	125	1.663500
IAUX2	126	1.674750
IAUX2	127	1.685250
IAUX2	128	1.701000
IAUX2	129	1.713750
IAUX2	130	1.726500
IAUX2	131	1.736250
IAUX2	132	1.756500
IAUX2	133	1.764750
IAUX2	134	1.779750
IAUX2	135	1.794000
IAUX2	136	1.808250
IAUX2	137	1.821750
IAUX2	138	1.833000
IAUX2	139	1.844250
IAUX2	140	1.860750
IAUX2	141	1.872000
IAUX2	142	1.885500
IAUX2	143	1.900500
IAUX2	144	1.912500
IAUX2	145	1.923000
IAUX2	146	1.938000
IAUX2	147	1.949250
IAUX2	148	1.963500
IAUX2	149	1.977000
IAUX2	150	1.992750
IAUX2	151	2.000250
IAUX2	152	2.015250
IAUX2	153	2.026500
IAUX2	154	2.040750
IAUX2	155	2.052750
IAUX2	156	2.061750
IAUX2	157	2.079750
IAUX2	158	2.091750
IAUX2	159	2.103000
IAUX2	160	2.115750
IAUX2	161	2.131500
IAUX2	162	2.144250
IAUX2	163	2.160750
IAUX2	164	2.170500
IAUX2	165	2.181000
IAUX2	166	2.195250
IAUX2	167	2.206500
IAUX2	168	2.220750
IAUX2	169	2.235000
IAUX2	170	2.243250
IAUX2	171	2.257500
IAUX2	172	2.272500
IAUX2	173	2.285250
IAUX2	174	2.298750
IAUX2	175	2.311500
IAUX2	176	2.325750
IAUX2	177	2.337750
IAUX2	178	2.348250
IAUX2	179	2.364000
IAUX2	180	2.378250
IAUX2	181	2.386500
IAUX2	182	2.400750
IAUX2	183	2.415000
IAUX2	184	2.428500
IAUX2	185	2.438250
IAUX2	186	2.456250
IAUX2	187	2.464500
IAUX2	188	2.477250
IAUX2	189	2.492250
IAUX2	190	2.502000
IAUX2	191	2.517750
IAUX2	192	2.528250
IAUX2	193	2.542500
IAUX2	194	2.556750
IAUX2	195	2.568000
IAUX2	196	2.585250
IAUX2	197	2.598000
IAUX2	198	2.609250
IAUX2	199	2.623500
IAUX2	200	2.634000
IAUX2	201	2.644500
IAUX2	202	2.660250
IAUX2	203	2.672250
IAUX2	204	2.686500
IAUX2	205	2.694000
IAUX2	206	2.709750
IAUX2	207	2.721000
IAUX2	208	2.736750
IAUX2	209	2.749500
IAUX2	210	2.759250
IAUX2	211	2.775750
IAUX2	212	2.789250
IAUX2	213	2.802000
IAUX2	214	2.812500
IAUX2	215	2.826750
IAUX2	216	2.835750
IAUX2	217	2.853750
IAUX2	218	2.865000
IAUX2	219	2.877000
IAUX2	220	2.888250
IAUX2	221	2.901750
IAUX2	222	2.915250
IAUX2	223	2.927250
IAUX2	224	2.940750
IAUX2	225	2.954250
IAUX2	226	2.966250
IAUX2	227	2.980500
IAUX2	228	2.991750
IAUX2	229	3.006000
IAUX2	230	3.016500
IAUX2	231	3.029250
IAUX2	232	3.034500
IAUX2	233	3.035250
IAUX2	234	3.035250
IAUX2	235	3.035250
IAUX2	236	3.035250
IAUX2	237	3.035250
IAUX2	238	3.036000
IAUX2	239	3.036000
IAUX2	240	3.036000
IAUX2	241	3.036000
IAUX2	242	3.036000
IAUX2	243	3.036000
IAUX2	244	3.036000
IAUX2	245	3.036000
IAUX2	246	3.036000
IAUX2	247	3.036000
IAUX2	248	3.036000
IAUX2	249	3.036750
IAUX2	250	3.036750
IAUX2	251	3.036750
IAUX2	252	3.036750
IAUX2	253	3.036750
IAUX2	254	3.036750
IAUX2	255	3.036750
IRESET	0	0.006750
IRESET	1	0.019500
IRESET	2	0.034500
IRESET	3	0.048750
IRESET	4	0.064500
IRESET	5	0.079500
IRESET	6	0.090750
IRESET	7	0.109500
IRESET	8	0.123000
IRESET	9	0.135750
IRESET	10	0.151500
IRESET	11	0.163500
IRESET	12	0.180750
IRESET	13	0.192750
IRESET	14	0.209250
IRESET	15	0.222750
IRESET	16	0.240000
IRESET	17	0.253500
IRESET	18	0.269250
IRESET	19	0.277500
IRESET	20	0.292500
IRESET	21	0.308250
IRESET	22	0.326250
IRESET	23	0.338250
IRESET	24	0.354000
IRESET	25	0.368250
IRESET	26	0.383250
IRESET	27	0.394500
IRESET	28	0.408000
IRESET	29	0.423000
IRESET	30	0.438750
IRESET	31	0.453000
IRESET	32	0.466500
IRESET	33	0.482250
IRESET	34	0.494250
IRESET	35	0.509250
IRESET	36	0.522000
IRESET	37	0.537000
IRESET	38	0.552000
IRESET	39	0.565500
IRESET	40	0.579750
IRESET	41	0.591000
IRESET	42	0.607500
IRESET	43	0.622500
IRESET	44	0.637500
IRESET	45	0.648000
IRESET	46	0.663000
IRESET	47	0.677250
