IAUX2	0	0.006000
IAUX2	1	0.017250
IAUX2	2	0.032250
IAUX2	3	0.042750
IAUX2	4	0.057750
IAUX2	5	0.069000
IAUX2	6	0.083250
IAUX2	7	0.096000
IAUX2	8	0.109500
IAUX2	9	0.121500
IAUX2	10	0.132750
IAUX2	11	0.147750
IAUX2	12	0.162000
IAUX2	13	0.172500
IAUX2	14	0.188250
IAUX2	15	0.204000
IAUX2	16	0.212250
IAUX2	17	0.223500
IAUX2	18	0.242250
IAUX2	19	0.253500
IAUX2	20	0.264750
IAUX2	21	0.281250
IAUX2	22	0.291750
IAUX2	23	0.306750
IAUX2	24	0.321000
IAUX2	25	0.331500
IAUX2	26	0.347250
IAUX2	27	0.356250
IAUX2	28	0.372000
IAUX2	29	0.386250
IAUX2	30	0.402750
IAUX2	31	0.411000
IAUX2	32	0.421500
IAUX2	33	0.439500
IAUX2	34	0.455250
IAUX2	35	0.462750
IAUX2	36	0.475500
IAUX2	37	0.493500
IAUX2	38	0.501000
IAUX2	39	0.518250
IAUX2	40	0.527250
IAUX2	41	0.539250
IAUX2	42	0.555750
IAUX2	43	0.570000
IAUX2	44	0.580500
IAUX2	45	0.594750
IAUX2	46	0.610500
IAUX2	47	0.620250
IAUX2	48	0.634500
IAUX2	49	0.646500
IAUX2	50	0.658500
IAUX2	51	0.672750
IAUX2	52	0.687000
IAUX2	53	0.699000
IAUX2	54	0.711750
IAUX2	55	0.721500
IAUX2	56	0.732750
IAUX2	57	0.750000
IAUX2	58	0.763500
IAUX2	59	0.777000
IAUX2	60	0.791250
IAUX2	61	0.804000
IAUX2	62	0.813750
IAUX2	63	0.828750
IAUX2	64	0.841500
IAUX2	65	0.853500
IAUX2	66	0.865500
IAUX2	67	0.879000
IAUX2	68	0.893250
IAUX2	69	0.905250
IAUX2	70	0.918000
IAUX2	71	0.930000
IAUX2	72	0.939750
IAUX2	73	0.954750
IAUX2	74	0.968250
IAUX2	75	0.982500
IAUX2	76	0.991500
IAUX2	77	1.008000
IAUX2	78	1.021500
IAUX2	79	1.030500
IAUX2	80	1.044000
IAUX2	81	1.058250
IAUX2	82	1.072500
IAUX2	83	1.083000
IAUX2	84	1.098000
IAUX2	85	1.111500
IAUX2	86	1.119750
IAUX2	87	1.133250
IAUX2	88	1.146750
IAUX2	89	1.163250
IAUX2	90	1.171500
IAUX2	91	1.185000
IAUX2	92	1.198500
IAUX2	93	1.210500
IAUX2	94	1.224750
IAUX2	95	1.236750
IAUX2	96	1.248750
IAUX2	97	1.259250
IAUX2	98	1.272750
IAUX2	99	1.287750
IAUX2	100	1.298250
IAUX2	101	1.316250
IAUX2	102	1.326000
IAUX2	103	1.335000
IAUX2	104	1.350750
IAUX2	105	1.361250
IAUX2	106	1.377750
IAUX2	107	1.388250
IAUX2	108	1.402500
IAUX2	109	1.413750
IAUX2	110	1.427250
IAUX2	111	1.441500
IAUX2	112	1.454250
IAUX2	113	1.464750
IAUX2	114	1.479000
IAUX2	115	1.493250
IAUX2	116	1.503000
IAUX2	117	1.515750
